marketCap,trailingPE,beta,vol_30d,ret_1m,environment_score,social_score,governance_score,marketCap_log,sector
45770326016.0,45.461536,0.483,0.014754274920669,0.0081883703736591,50.0,50.0,50.0,24.546901814527384,Consumer Cyclical
16147724288.0,70.5,0.394,0.013767421696539,-0.0247035575916104,50.0,50.0,50.0,23.50504496578837,Basic Materials
365570097152.0,44.396015,0.223,0.0225200757255615,-0.0110957004160887,60.0,60.0,60.0,26.624723882024323,Consumer Cyclical
21451892736.0,39.284576,0.392,0.0116783014776586,0.0042673755669204,50.0,50.0,50.0,23.78907871791474,Healthcare
242028380160.0,29.925337,0.113,0.0133134207392502,0.0629897528631706,60.0,60.0,60.0,26.212320829619674,Healthcare
13976159232.0,125.85253,,0.0305583029634563,0.0244963746853736,50.0,50.0,50.0,23.360618803030377,Basic Materials
388563533824.0,48.52878,0.376,0.0167387232318147,-0.0226315822231752,60.0,60.0,60.0,26.685722529612608,Industrials
631235392.0,,-0.065,0.0149572616849206,-0.0883339860593643,40.0,40.0,40.0,20.263189398484133,Technology
20281587712.0,20.867405,0.288,0.0112921662496407,-0.0336759853826006,50.0,50.0,50.0,23.732979302200583,Consumer Cyclical
216718557184.0,,,0.0244432894564844,-0.0783368900415573,60.0,60.0,60.0,26.101865377193707,Consumer Cyclical
230312984576.0,72.2502,0.44,0.0117960466769996,-0.0508270143492386,60.0,60.0,60.0,26.16270502332568,Basic Materials
11063748722688.0,22.375969,0.308,0.0133042203687221,0.0339825533639712,0.69,4.75,5.99,30.034694998779393,Technology
930224996352.0,59.72492,0.023,0.0183239757762592,-0.1554774200637292,60.0,60.0,60.0,27.558692325395356,Technology
1552556928.0,57.494446,-0.701,0.0178985665817845,-0.0463508932445055,40.0,40.0,40.0,21.163169040342765,Consumer Cyclical
152613216.0,,-0.222,0.0261603726388362,-0.1204818870457489,40.0,40.0,40.0,18.84341728512169,Consumer Defensive
47260450816.0,11.477506,,0.0160011544027323,-0.0358600209776398,50.0,55.0,60.0,24.57893964774135,Financial Services
5128220311552.0,35.2945,0.214,0.0086479249582372,0.0025815969020837,8.51,9.09,8.2,29.26577979709539,Consumer Cyclical
237037715456.0,16.353157,0.197,0.0208786683526842,0.0687634514606019,60.0,60.0,60.0,26.191485102369967,Utilities
1121557676032.0,48.02902,0.624,0.013837270610661,-0.0491758604846761,60.0,60.0,60.0,27.74573961716613,Industrials
17614878720.0,38.293404,0.675,0.0301953071175037,0.0417802400396636,50.0,50.0,50.0,23.59200976373152,Basic Materials
39715328000.0,28.970713,0.708,0.0196700572389501,-0.0223330959579598,45.0,50.0,55.0,24.40500304586685,Real Estate
143283421184.0,55.66883,,0.0213395881227369,-0.0055677855572451,60.0,60.0,60.0,25.688090472031053,Consumer Cyclical
151054811136.0,7.430127,0.678,0.0196509802555994,0.039341894723109,60.0,60.0,60.0,25.740908595559503,Industrials
277666168832.0,81.37286,0.223,0.0233564607329069,0.2215109165514945,60.0,60.0,60.0,26.34968539752517,Industrials
1477911904256.0,8.394528,0.909,0.0141811469653563,0.0333687250224981,21.39,9.67,6.69,28.021651331980564,Energy
9890374656.0,20.925314,0.175,0.0131740959689769,-0.113661827312548,50.0,55.0,60.0,23.014827864269982,Financial Services
1146995605504.0,100.399994,0.209,0.0183245201295675,0.0369165876791488,60.0,60.0,60.0,27.76816712277376,Healthcare
199412662272.0,36.693005,0.804,0.0224536467647725,0.1802504690367081,60.0,65.0,70.0,26.018642194328603,Financial Services
98537357312.0,419.4375,1.665,0.0287106688320272,0.307486267758567,60.0,60.0,60.0,25.31370157528369,Utilities
13102002176.0,,0.66,0.0157868803998465,0.0703727077663838,45.0,50.0,55.0,23.29603089341392,Real Estate
14786685952.0,26.238682,0.208,0.0183565078241982,0.0732199711377474,50.0,50.0,50.0,23.416993015065298,Industrials
1807280000.0,131.2,0.534,0.0262407827209019,-0.0492753623188405,40.0,40.0,40.0,21.315088790066557,Basic Materials
784357888.0,16.00306,2.838,0.050732871526176,0.0694870530282676,40.0,40.0,40.0,20.480375965225758,Consumer Defensive
893051666432.0,50.139442,0.22,0.0109165583764145,-0.0057278174331503,12.83,11.46,7.78,27.517910273297066,Consumer Defensive
1420556416.0,44.838474,1.448,0.0234561114790987,-0.0483051165257736,40.0,40.0,40.0,21.074314474766926,Consumer Cyclical
2258479360.0,16.774057,-0.608,0.0192670874245023,-0.0323437157305664,40.0,40.0,40.0,21.537957574651006,Technology
40638566400.0,24.765625,0.396,0.0170030222547011,-0.0346133373115721,50.0,50.0,50.0,24.427983364028496,Industrials
116928176128.0,100.00787,-0.168,0.0306528754135568,0.1138296248353287,60.0,60.0,60.0,25.484825704003843,Basic Materials
4049287168.0,14.767795,0.886,0.0406672366468675,0.3238493679772758,40.0,40.0,40.0,22.12180669491937,Basic Materials
671191597056.0,24.87025,0.887,0.0173187592694495,0.099524743046391,60.0,65.0,70.0,27.23232047273767,Financial Services
439152256.0,62.81818,0.737,0.0255134810390395,0.0469696889786241,40.0,40.0,40.0,19.900356737788176,Industrials
1780165888.0,,1.369,0.0310990990345276,-0.0187165596428616,40.0,45.0,50.0,21.299972392975338,Financial Services
29579849728.0,46.85547,0.444,0.0128243136854611,-0.0723124971603665,50.0,50.0,50.0,24.11035921406065,Healthcare
7889333248.0,359.93936,0.449,0.023260897501067,0.0014332532507421,50.0,50.0,50.0,22.78877746240321,Industrials
14015400960.0,6.0591793,-0.971,0.0489038355202074,0.2116205387426302,50.0,55.0,60.0,23.3634226305724,Financial Services
30062209024.0,16.58292,0.441,0.0249219707810872,-0.0471855510831874,50.0,50.0,50.0,24.12653470576347,Basic Materials
643585605632.0,23.008467,0.346,0.0150178054453527,0.0180948195869867,60.0,60.0,60.0,27.19032088642143,Utilities
32285407232.0,24.829304,0.073,0.0217414766689855,-0.0856469124279277,50.0,50.0,50.0,24.197881176635857,Consumer Cyclical
1122757378048.0,55.08158,,0.004457994399408,-0.0213070423600671,60.0,60.0,60.0,27.746808720301264,Technology
10370017280.0,,,0.0267545138373544,0.0037904050298687,50.0,50.0,50.0,23.062184525628115,Consumer Cyclical
19009441792.0,,0.745,0.0259479321079945,-0.1046293807644727,50.0,50.0,50.0,23.668201629154495,Basic Materials
160587939840.0,58.158432,-0.18,0.0232225805445858,0.0473367073514936,60.0,60.0,60.0,25.80210754124956,Technology
5556121600.0,24.996479,-0.164,0.0141659439463551,-0.0342811073218418,50.0,50.0,50.0,22.43816614802809,Consumer Cyclical
12252455936.0,69.57071,,0.035030891041182,-0.0052714886630653,50.0,50.0,50.0,23.228992238495845,Consumer Cyclical
46170558464.0,,0.24,0.019833462735712,0.0478891932852332,50.0,50.0,50.0,24.55560816923361,Healthcare
177310760960.0,15.2985935,0.457,0.0192061802310182,0.125182276698935,60.0,65.0,70.0,25.901169741704255,Financial Services
6456142336.0,46.516666,0.016,0.0128792788610703,0.0532075414117776,50.0,50.0,50.0,22.588297814913897,Communication Services
3413728512.0,3.3983643,0.34,0.0126347618134961,-0.0320542025472158,40.0,40.0,40.0,21.95107093648119,Consumer Defensive
12353514496.0,31.29484,0.135,0.0203196998186803,0.027343114194704,50.0,50.0,50.0,23.23720643419258,Basic Materials
28128249856.0,29.557432,0.532,0.0163608772733604,-0.0862662930401435,50.0,50.0,50.0,24.060040241266666,Industrials
34041640960.0,19.623234,-0.102,0.0202183739515763,-0.073044165055168,50.0,50.0,50.0,24.25085034633456,Industrials
1179642363904.0,6.3715687,0.639,0.0151153561874254,0.0703227364496579,60.0,65.0,70.0,27.79623242703122,Financial Services
44748247040.0,14.664506,0.031,0.0153751024311707,0.0039353177562084,50.0,50.0,50.0,24.524318108631867,Consumer Cyclical
823160799232.0,26.13806,0.354,0.0134652721612884,-0.0024919249008993,60.0,60.0,60.0,27.436417400353037,Industrials
26900111360.0,34.651165,,0.0307844820627356,0.0300217346572584,50.0,50.0,50.0,24.01539626335976,Industrials
9045096448.0,13.688358,0.385,0.0132209649651532,-0.0383760188632249,50.0,50.0,50.0,22.925488618976175,Energy
17371181056.0,26.850393,,0.0211213040744503,0.0355056796840542,50.0,50.0,50.0,23.57807840895817,Basic Materials
479739104.0,66.16279,0.475,0.028552305986533,-0.0048967956943423,40.0,40.0,40.0,19.988752982849554,Industrials
1342015488.0,,0.479,0.0164148063491241,-0.0477387076155566,40.0,40.0,40.0,21.017438417158058,Industrials
182156247040.0,27.211832,0.388,0.0194415517126574,-0.0033003603882868,60.0,60.0,60.0,25.92813065594794,Technology
22094581760.0,39.468296,0.787,0.0251703559512069,0.1516584390809601,50.0,55.0,60.0,23.81859824622572,Financial Services
54637944832.0,25.763657,-0.065,0.0220276277604671,0.053687492621063,60.0,60.0,60.0,24.723994438635533,Technology
102718570496.0,280.19232,-0.167,0.0202695744879137,0.1117893933613125,60.0,60.0,60.0,25.35525876029006,Healthcare
1167233908736.0,39.413353,0.168,0.0138589618038912,0.0170523535493476,55.0,60.0,65.0,27.785657885084103,Real Estate
24933709824.0,,0.399,0.0152619572537429,-0.0468272903497348,50.0,55.0,60.0,23.939486533077886,Financial Services
102714662912.0,68.53324,-0.122,0.0092965777800359,-0.0389273347266682,60.0,60.0,60.0,25.355220717915554,Healthcare
5424228864.0,21.536766,-0.141,0.0116530808961227,0.0008543149291078,50.0,50.0,50.0,22.41414158156896,Consumer Cyclical
6292652032.0,15.606704,-0.631,0.018653057235767,-0.1134243734042071,50.0,50.0,50.0,22.562648445667172,Basic Materials
7831902720.0,14.67,-0.026,0.0234940317563827,0.0108527317208477,50.0,50.0,50.0,22.781471321387574,Consumer Cyclical
26565599232.0,23.695734,0.199,0.020400342111802,-0.0645279252718317,50.0,50.0,50.0,24.00288295383187,Consumer Defensive
184424448000.0,73.87227,0.522,0.0288614408679442,0.0237620998391312,60.0,60.0,60.0,25.940505720631098,Consumer Cyclical
2459203584.0,15.931633,-0.175,0.0146123272230928,0.0070305188588857,40.0,40.0,40.0,21.623103388538695,Consumer Cyclical
44841607168.0,,0.505,0.0136631277676557,-0.0167415670402044,50.0,50.0,50.0,24.52640227681403,Basic Materials
672811188224.0,7.859779,0.485,0.0124315175174011,0.0647042138240643,60.0,65.0,70.0,27.234730574814385,Financial Services
3867430879232.0,14.9436455,0.447,0.0135492100681879,0.068318253823173,2.27,10.29,11.6,28.983611547025262,Financial Services
7783927296.0,12.936191,0.169,0.0126808861267887,-0.0722627747572163,50.0,50.0,50.0,22.77532684172997,Consumer Cyclical
3782580992.0,25.82063,0.452,0.0144089010795603,-0.0446324640165565,40.0,40.0,40.0,22.053672415955372,Basic Materials
13192280064.0,16.418251,-0.072,0.0162682182305324,-0.0511974973036853,50.0,50.0,50.0,23.302897651890426,Technology
12733885440.0,11.335973,0.527,0.0235913383507645,-0.0662504717719866,50.0,50.0,50.0,23.267532422191685,Consumer Cyclical
4178189568.0,,0.331,0.0178596326857965,-0.0476190555549259,35.0,40.0,45.0,22.1531438721965,Real Estate
29398030336.0,42.687878,-0.021,0.0137360090118396,-0.0196688547521819,50.0,50.0,50.0,24.104193513706623,Industrials
409755058176.0,33.364986,0.143,0.0196715643312724,0.0336959866488393,60.0,60.0,60.0,26.73882539903839,Industrials
109396705280.0,38.146004,,0.0239299807136141,0.0335123904369329,60.0,60.0,60.0,25.418246610219363,Basic Materials
18712510464.0,11.705732,0.462,0.0170390202083218,-0.0352755969590715,50.0,50.0,50.0,23.65245814594384,Basic Materials
3991867392.0,25.894737,0.972,0.017097467564078,-0.0106890002753009,40.0,40.0,40.0,22.10752497665752,Basic Materials
660254162944.0,29.191092,0.231,0.0162756473076408,0.001072054962502,60.0,60.0,60.0,27.215890693207903,Basic Materials
7904812544.0,16.150759,-0.106,0.0226739407037564,-0.0865537985557222,50.0,50.0,50.0,22.790737593854193,Basic Materials
32747927552.0,263.07294,-0.007,0.0180072988631976,0.0057745795021781,50.0,50.0,50.0,24.21210551620093,Basic Materials
5173361664.0,16.433735,-0.143,0.0134458970735386,-0.0208184428696381,50.0,50.0,50.0,22.366788539500337,Basic Materials
161004257280.0,45.7986,,0.0236019626761756,0.0399788375711491,60.0,60.0,60.0,25.8046966443204,Industrials
144030592.0,,-0.487,0.0335139024058897,-0.0383747351652156,40.0,40.0,40.0,18.785536286364565,Technology
5833646592.0,28.273354,-0.241,0.0246895559291138,0.1477268588430751,50.0,50.0,50.0,22.486908129423032,Industrials
4247720704.0,150.18182,-0.157,0.0118823297693597,-0.0570776240794485,40.0,40.0,40.0,22.169648371314047,Basic Materials
187328774144.0,,0.353,0.0218759181153581,-0.0486723577531058,60.0,60.0,60.0,25.956131060571565,Basic Materials
483779680.0,,-0.313,0.0246371157657388,0.081423425071281,40.0,40.0,40.0,19.99714015649841,Basic Materials
174054981632.0,22.247313,0.765,0.0250645823650393,0.035655192600577,60.0,60.0,60.0,25.882637072644304,Basic Materials
103809163264.0,25.03271,0.406,0.0200267644443488,0.1912385643912737,60.0,65.0,70.0,25.365820081864772,Financial Services
24020545536.0,,0.567,0.0384595123327542,0.331395357310712,50.0,50.0,50.0,23.90217536512219,Technology
372973920.0,,-0.13,0.0378073730565305,-0.0412168871920258,40.0,40.0,40.0,19.73701905827371,Consumer Defensive
73532129280.0,68.65824,-0.276,0.0222829701693503,0.0202056107160817,60.0,60.0,60.0,25.020988280725202,Consumer Cyclical
2659207424.0,14.787037,-0.059,0.0113092701013996,-0.0720510681817879,40.0,40.0,40.0,21.701293954814645,Industrials
216823070720.0,29.985825,0.324,0.0126409990601332,0.0113138981104339,60.0,60.0,60.0,26.102347515615012,Industrials
11511049216.0,,0.069,0.0258354653825049,0.0167057360101954,45.0,50.0,55.0,23.166573212519573,Real Estate
1469539712.0,60.419426,-0.076,0.0245212777507181,0.1334272695442893,40.0,40.0,40.0,21.108215068296463,Consumer Cyclical
94300012544.0,,0.588,0.0311680676598269,0.1686641888606017,60.0,60.0,60.0,25.26974715961869,Technology
156968189952.0,43.32171,-0.048,0.0192429129762823,0.0028254165418453,60.0,60.0,60.0,25.779309010001853,Industrials
22684559360.0,54.571144,0.099,0.0127140192858918,-0.0237302389881711,50.0,50.0,50.0,23.844950325628588,Consumer Cyclical
84614291456.0,51.0,0.723,0.0282289572637581,0.0169316823939735,60.0,60.0,60.0,25.161369019043338,Energy
201724002304.0,17.821428,0.032,0.0115267118105742,0.0173707160798228,60.0,60.0,60.0,26.030166274851425,Basic Materials
122756825088.0,87.291306,0.203,0.0162828632522713,-0.0722794369467245,60.0,60.0,60.0,25.533471203615047,Industrials
12886215680.0,35.333824,0.25,0.0105648452087423,0.0253579136454504,50.0,50.0,50.0,23.279424025145016,Consumer Cyclical
158237245440.0,14.514865,0.307,0.0133082051266965,0.0328877299441792,60.0,65.0,70.0,25.787361297193314,Financial Services
2018186624.0,,0.007,0.0171195234603807,-0.0256361180353191,40.0,40.0,40.0,21.425465234780194,Basic Materials
210096504832.0,,,0.014503168781232,0.0514098742902493,60.0,60.0,60.0,26.070832808928387,Healthcare
149254209536.0,103.16551,0.154,0.0389099784910403,0.2774314015390517,60.0,60.0,60.0,25.728916793424396,Consumer Cyclical
69753831424.0,28.331785,,0.0175630067842369,-0.0595402997265892,60.0,60.0,60.0,24.968238186963617,Industrials
101848637440.0,66.76026,,0.0301199223368943,-0.0133254790705376,60.0,60.0,60.0,25.3467536014345,Healthcare
24601395200.0,,-0.173,0.0151318529266709,-0.0254120111258673,50.0,50.0,50.0,23.92606899376427,Consumer Cyclical
24442451968.0,35.20253,0.455,0.018211728098183,-0.0025555136355971,50.0,50.0,50.0,23.919587292281314,Consumer Defensive
3945600000.0,24.391693,-0.094,0.044572407279206,-0.1094901265853474,40.0,40.0,40.0,22.095866871187745,Technology
18346426368.0,3.342772,0.704,0.0148237336496166,-0.058656606273843,50.0,50.0,50.0,23.6327006441977,Industrials
13083663360.0,,,0.0277335477986943,0.0199658072788095,50.0,50.0,50.0,23.29463021723316,Industrials
4996326400.0,17.616705,0.441,0.0164771483219804,-0.0623592051305805,40.0,40.0,40.0,22.331968759541642,Industrials
25890998272.0,33.584137,,0.0296482831975083,0.1276913199576073,50.0,50.0,50.0,23.977161188212936,Industrials
119123943424.0,22.673767,0.815,0.0111973948819561,0.0387570677841457,60.0,60.0,60.0,25.503430329416595,Consumer Cyclical
52718485504.0,78.63816,-0.153,0.0266839515881731,-0.1224579177354876,60.0,60.0,60.0,24.68823199958463,Technology
3999504640.0,5.739056,-0.254,0.0246687960838166,-0.0871732117796721,40.0,40.0,40.0,22.109436350647528,Basic Materials
60346003456.0,33.866306,0.244,0.0204209076139747,0.0114663430999191,60.0,60.0,60.0,24.823360559546508,Healthcare
1584752384.0,,-0.596,0.0257317666317054,-0.1076049160601099,40.0,40.0,40.0,21.183694008096655,Industrials
4720229376.0,,0.088,0.0167359829263376,-0.0434148318380953,40.0,40.0,40.0,22.275123232185123,Consumer Cyclical
2910701824.0,3.551015,0.093,0.0315242373437509,0.0352345243446146,40.0,40.0,40.0,21.791660066027266,Healthcare
583803136.0,,-0.153,0.0483698136667434,0.0757575429175514,40.0,40.0,40.0,20.185074389785406,Technology
489936814080.0,46.559967,,0.0152417569731995,0.0394473791463196,60.0,60.0,60.0,26.917542268881107,Technology
5465013760.0,52.47331,0.765,0.040473014364903,-0.0491697575370252,50.0,50.0,50.0,22.42163247659553,Basic Materials
52718161920.0,66.592636,0.353,0.0286851903656026,0.0240753280792118,60.0,60.0,60.0,24.688225861604945,Consumer Cyclical
1151972096.0,24.483871,0.668,0.0129058193973126,-0.0622393633868243,40.0,40.0,40.0,20.8647411775726,Consumer Cyclical
85837684736.0,72.79793,-0.297,0.0119552769820603,0.0411263666340535,60.0,60.0,60.0,25.175723963062143,Consumer Cyclical
33486159872.0,73.50656,0.638,0.0203723633625756,0.0788655199011938,50.0,50.0,50.0,24.234398052292963,Basic Materials
18854248448.0,147.51183,0.083,0.0110850427669338,-0.0772326470800292,50.0,50.0,50.0,23.660004107355558,Basic Materials
195277930496.0,11.16098,0.555,0.0115131247926689,-0.0767191298438197,60.0,60.0,60.0,25.997689665356155,Basic Materials
932146184192.0,55.904503,0.12,0.0085355116047257,0.023379779388611,11.64,8.53,6.04,27.56075548932482,Consumer Defensive
526163148800.0,193.65947,0.671,0.0128224378921711,-0.0265074097133071,60.0,65.0,70.0,26.98887717041491,Financial Services
2299392512.0,12.178363,0.594,0.017809650702085,-0.0514688756407818,40.0,40.0,40.0,21.555910800211812,Healthcare
96163364864.0,31.760765,0.887,0.023982742145659,0.0235928884394258,60.0,60.0,60.0,25.289314299477578,Basic Materials
5235383205888.0,26.217064,0.021,0.0078639124362906,0.0444888465919279,5.92,14.3,7.81,29.28646115831489,Consumer Defensive
22866755584.0,26.520754,-0.832,0.0207118821276057,0.1343967051512655,50.0,55.0,60.0,23.852949971559433,Financial Services
126533255168.0,22.401604,-0.452,0.0421338547269865,-0.1051099281421908,60.0,60.0,60.0,25.56377099727679,Industrials
12975840256.0,22.76744,,0.0258476085912048,-0.0785548715442354,50.0,50.0,50.0,23.28635502359326,Industrials
1092273504256.0,36.675777,0.773,0.0165180885797261,0.0207283919751388,60.0,60.0,60.0,27.719282423664758,Basic Materials
788288768.0,5.6666665,0.227,0.0304692186343423,-0.1355931980792756,40.0,45.0,50.0,20.485375038814603,Financial Services
59646603264.0,17.658056,0.992,0.0201289496567314,-0.0480117493512008,60.0,60.0,60.0,24.811703039443124,Consumer Cyclical
137777037312.0,41.778297,,0.0173294758856954,0.0641473582186127,60.0,60.0,60.0,25.648902543853705,Consumer Cyclical
3900777472.0,,-0.002,0.0213888775578633,-0.1976377700348816,35.0,40.0,45.0,22.084441722265314,Real Estate
398674886656.0,173.75002,0.361,0.030655419834032,0.0,60.0,65.0,70.0,26.711412101281166,Financial Services
5868688384.0,6.719697,0.114,0.0106530035978862,-0.054930736623586,50.0,50.0,50.0,22.492897002037193,Communication Services
2070998272.0,7.904969,-0.178,0.0200063769921487,-0.0091793678032554,40.0,40.0,40.0,21.451296585462842,Consumer Cyclical
12322256896.0,51.643158,0.45,0.0183948914943708,0.0868210167109333,50.0,50.0,50.0,23.234672967966162,Basic Materials
30702395392.0,,0.626,0.0252725667678873,0.1248850797562859,50.0,50.0,50.0,24.147606514326323,Consumer Cyclical
4961366016.0,,0.463,0.0164321445071254,0.0135043756649881,40.0,40.0,40.0,22.324946946419022,Technology
153243353088.0,36.828243,0.147,0.0133971491175993,-0.0198090202320005,60.0,60.0,60.0,25.755293037830253,Industrials
2867850240.0,69.6068,0.439,0.0518032338295703,0.2390581229665249,40.0,40.0,40.0,21.77682854109587,Healthcare
138090000.0,5.9215264,,0.0,0.0,40.0,40.0,40.0,18.743416211703188,Consumer Cyclical
9338823680.0,9.395178,0.876,0.0130395768282395,-0.0195162185852216,50.0,50.0,50.0,22.95744613703711,Consumer Cyclical
92388737024.0,55.994995,0.197,0.025398491064338,-0.0089711334611495,60.0,60.0,60.0,25.249270914495582,Industrials
862838976.0,9.785714,0.196,0.010192282051574,-0.048611139542058,40.0,40.0,40.0,20.575738646470505,Energy
9570670592.0,14.6175165,-0.129,0.0108338523920342,-0.0512340437119229,50.0,50.0,50.0,22.98196911237011,Basic Materials
15729712128.0,30.72093,-0.193,0.0269682170637215,-0.1532051464666428,50.0,50.0,50.0,23.478817253086262,Industrials
,,,,,50.0,50.0,50.0,,
26575618048.0,29.105967,-0.749,0.0186268824024685,-0.0780565613777721,50.0,50.0,50.0,24.003260017686678,Basic Materials
41616076800.0,31.231354,,0.043404189113721,0.2199329394660232,50.0,50.0,50.0,24.451752391119093,Utilities
1341390848.0,14.487567,0.273,0.0248427473049087,-0.1351962525770622,40.0,40.0,40.0,21.016972859629604,Technology
1839648896.0,15.769874,0.344,0.0520843303524919,0.3897491688932546,40.0,40.0,40.0,21.33284057351163,Basic Materials
16730759168.0,68.68664,,0.0260037930005667,0.0323809735186688,50.0,50.0,50.0,23.54051472862033,Industrials
87462887424.0,42.89821,0.747,0.0100012301529699,-0.0391598434294309,60.0,60.0,60.0,25.194480396621305,Communication Services
92737085440.0,130.94786,0.77,0.0249290494417565,-0.1913960259809342,60.0,60.0,60.0,25.25303428821079,Industrials
91463745536.0,38.762505,0.545,0.0194139209135428,-0.0177475959365279,60.0,60.0,60.0,25.239208507071215,Consumer Cyclical
2200626944.0,7.3112245,0.128,0.0144354810386263,-0.0130854358173264,40.0,40.0,40.0,21.512008131713017,Consumer Defensive
972275520.0,37.87958,-0.116,0.0386304476785644,0.065066953468106,40.0,40.0,40.0,20.695149780077067,Industrials
15958054912.0,47.833904,,0.0164671268883437,-0.064937218063546,50.0,50.0,50.0,23.493229548921956,Consumer Cyclical
1514787584.0,,0.236,0.0159419879732099,-0.0391443887314111,40.0,40.0,40.0,21.138541058156903,Communication Services
102276186112.0,20.78261,0.855,0.0490518626571482,0.2624249677010097,60.0,60.0,60.0,25.35094269798624,Basic Materials
1281630273536.0,28.59909,0.296,0.0122855384399545,0.0021463515067057,0.5,5.89,5.22,27.87915403465521,Technology
367484076032.0,36.463703,0.309,0.0158267257661004,-0.1011133819265464,60.0,60.0,60.0,26.62994582413806,Industrials
377077248.0,81.44444,-0.656,0.0163673394025311,-0.0913223521548703,40.0,40.0,40.0,19.74796062893151,Consumer Cyclical
5829253632.0,30.991379,-0.197,0.0350427648613656,0.112064132225901,50.0,50.0,50.0,22.48615480732945,Consumer Cyclical
221743480832.0,23.736671,,0.0149858469634339,-0.0280941308578487,60.0,65.0,70.0,26.12478705898016,Financial Services
174245380096.0,143.48077,,0.0195740879027988,-0.0256611484349493,60.0,60.0,60.0,25.883730373162397,Consumer Cyclical
456360755200.0,59.777924,0.067,0.0138661200959012,-0.0401173020527859,60.0,60.0,60.0,26.846549463509305,Consumer Cyclical
,37.57005,0.831,0.0686874001018185,0.9905297479019164,50.0,50.0,50.0,,
117628043264.0,29.586315,0.51,0.0134738749181726,-0.1031914339592892,60.0,60.0,60.0,25.490793307120878,Industrials
3239526144.0,7.9338646,0.435,0.0159484338985414,0.0042747803361191,40.0,40.0,40.0,21.89869290451164,Basic Materials
165860288.0,,0.249,0.0173132517554686,-0.009259250061012,40.0,40.0,40.0,18.92665635941919,Consumer Cyclical
1004662554624.0,36.0407,0.593,0.0188938130722906,0.0729088891549956,60.0,65.0,70.0,27.63567283451509,Financial Services
34592444416.0,7.0769234,-0.0,0.0163264888214571,-0.0310185215028387,50.0,50.0,50.0,24.266901125713144,Consumer Cyclical
77749919744.0,97.13916,0.88,0.0329028515612061,0.165508699203011,60.0,60.0,60.0,25.07676335578657,Consumer Cyclical
1880819072.0,79.4054,0.534,0.0302460916115691,0.0736341825873183,40.0,40.0,40.0,21.354973196036205,Industrials
44224307200.0,21.642397,0.123,0.0230839147769881,0.0565381877856638,50.0,50.0,50.0,24.512540411544514,Industrials
4983382528.0,16.35185,-0.109,0.0193204002652964,-0.074908344355457,40.0,45.0,50.0,22.3293747201064,Financial Services
14372322304.0,8.898538,1.011,0.0351256245089217,0.1751569625503914,50.0,50.0,50.0,23.388570131843807,Healthcare
4635953664.0,14.2022295,0.066,0.0139230846914014,-0.0619971257277853,40.0,40.0,40.0,22.25710776776655,Basic Materials
7244005888.0,17.740679,0.846,0.0231065321200968,0.0839849750997943,50.0,50.0,50.0,22.703440189915895,Technology
16161563648.0,72.062065,0.284,0.0164911626334302,-0.0398345895340057,50.0,50.0,50.0,23.50590164581629,Technology
16078321664.0,15.3008795,0.118,0.0148707423639889,-0.059336980474141,50.0,50.0,50.0,23.500737721182716,Technology
30598678528.0,40.026737,,0.0309830093257671,0.2285092349449613,50.0,50.0,50.0,24.144222659645436,Basic Materials
8602818560.0,27.97541,0.484,0.0391585540060391,-0.1109663555421123,50.0,50.0,50.0,22.875355726162127,Industrials
1113789696.0,15.433333,0.76,0.0161668496854964,-0.037422002178779,40.0,40.0,40.0,20.831034178762817,Consumer Cyclical
136377925632.0,60.6135,,0.0364902399402873,0.2290648031295988,60.0,60.0,60.0,25.6386957337238,Basic Materials
747782078464.0,31.704756,0.091,0.0174838272210192,-0.0345156583230441,60.0,60.0,60.0,27.340377433522917,Technology
19949027328.0,70.67257,0.438,0.0217942773954493,0.0472069023508558,50.0,50.0,50.0,23.7164462236551,Industrials
190382850048.0,18.455173,0.162,0.0120180167845732,0.0081944745618427,60.0,60.0,60.0,25.972302881974777,Basic Materials
31081947136.0,19.695295,,0.0129317935475557,-0.0432620428064068,45.0,50.0,55.0,24.159893009679102,Real Estate
5905703936.0,6.027384,0.264,0.0171678198128208,-0.0271579478516503,50.0,55.0,60.0,22.49918448982098,Financial Services
48164147200.0,21.961882,0.36,0.0143447414655656,-0.0484517600656496,50.0,50.0,50.0,24.59788074721704,Industrials
14485155840.0,72.16329,0.157,0.0221094291319735,-0.0780135537666082,50.0,50.0,50.0,23.3963902268948,Basic Materials
117591769088.0,37.01213,0.5,0.0195030069190496,-0.0382291594251565,60.0,60.0,60.0,25.490484879221675,Communication Services
246112059392.0,36.171875,-0.378,0.0198811512954767,0.0378427614029264,60.0,60.0,60.0,26.229052795146114,Consumer Cyclical
63077814272.0,,0.069,0.0210282322701546,-0.044087680909056,60.0,60.0,60.0,24.867634948361655,Basic Materials
1105066983424.0,,,0.0155179243311336,-0.1208968745668213,60.0,60.0,60.0,27.730927067545203,Utilities
98389532672.0,25.822762,,0.0151465099554855,-0.0209085162512524,60.0,60.0,60.0,25.31220026007198,Industrials
67237601280.0,51.89252,-0.212,0.0110228231539449,-0.046235311940682,60.0,60.0,60.0,24.931498470861797,Consumer Cyclical
15413764096.0,55.693638,0.085,0.0067287881827523,-0.0647144500565323,50.0,50.0,50.0,23.458526719721622,Healthcare
38248722432.0,51.467293,0.317,0.0331944469157201,0.0745366091844512,50.0,50.0,50.0,24.367375996216705,Industrials
